trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1577995500000,1577996400000,6966.640000,6952.026775,6978.817687,6952.026775,0.61588050,4290.617704,4290.617704,4281.617704,4286.117704,8572.235407,5.000000,9.989512,5000.000000,7.500000,12.177687,17.480001,0.150000,0.858124,9.000000,4.286118,0.000000,4.713882,1.200000,4,take_profit,"bearish momentum follow-through, body_ratio=0.83, body_atr=1.03, close_location=0.87, reject_distance_atr=0.00, volume_ratio=1.36, atr_bps=17.5",screening_bearish|confirmation_bearish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,10.976001,10.986489
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578092700000,1578093900000,7313.840000,7335.040254,7296.173122,7335.040254,0.42492345,3107.822146,3107.822146,3116.830631,3112.326389,6224.652777,5.000000,10.014493,5004.713882,7.507071,17.666878,24.155407,0.150000,0.620979,9.008485,3.112326,0.000000,5.896159,1.200000,5,take_profit,"bullish momentum follow-through, body_ratio=0.56, body_atr=0.97, close_location=0.83, reclaim_distance_atr=0.00, volume_ratio=1.19, atr_bps=24.2",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,18.986488,18.971995
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578096000000,1578096300000,7341.600000,7324.976042,7324.976042,7361.548750,0.45211345,3319.236134,3319.236134,3311.720219,3315.478177,6630.956353,5.000000,9.988678,5010.610041,7.515915,16.623958,22.643508,0.150000,0.662442,-7.515915,3.315478,0.000000,-10.831393,1.200000,2,stop_loss,"bullish momentum follow-through, body_ratio=1.00, body_atr=1.89, close_location=1.00, reclaim_distance_atr=0.00, volume_ratio=1.17, atr_bps=22.6",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.172210,-32.632186
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578327300000,1578330900000,7531.270000,7547.738376,7517.546354,7547.738376,0.54647779,4115.671801,4115.671801,4124.671403,4120.171602,8240.343204,5.000000,10.010933,4999.778648,7.499668,13.723646,18.222221,0.150000,0.823171,8.999602,4.120172,0.000000,4.879430,1.200000,13,take_profit,"bullish momentum follow-through, body_ratio=0.77, body_atr=1.54, close_location=0.78, reclaim_distance_atr=0.00, volume_ratio=1.19, atr_bps=18.2",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,11.866665,11.855731
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578374700000,1578377100000,7874.430000,7857.858008,7857.858008,7894.316391,0.45299244,3567.057221,3567.057221,3559.550234,3563.303727,7126.607454,5.000000,9.989477,5004.658078,7.506987,16.571992,21.045323,0.150000,0.712747,-7.506987,3.563304,0.000000,-11.070291,1.200000,9,stop_loss,"bullish momentum follow-through, body_ratio=0.63, body_atr=0.64, close_location=0.72, reclaim_distance_atr=0.00, volume_ratio=1.15, atr_bps=21.0",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,15.254388,-31.034800
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578413400000,1578413400000,7831.570000,7862.900797,7805.461002,7862.900797,0.28688890,2246.790519,2246.790519,2255.778977,2251.284748,4502.569495,5.000000,10.020003,4993.587787,7.490382,26.108998,33.338140,0.150000,0.449935,8.988458,2.251285,0.000000,6.737173,1.200000,1,take_profit,"bullish momentum follow-through, body_ratio=0.89, body_atr=1.32, close_location=0.92, reclaim_distance_atr=0.00, volume_ratio=1.88, atr_bps=33.3",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,30.005768,29.985765
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578450900000,1578452100000,8366.110000,8318.067307,8318.067307,8423.761231,0.15612130,1306.127931,1306.127931,1298.627444,1302.377687,2604.755375,5.000000,9.971287,5000.324960,7.500487,48.042693,57.425366,0.150000,0.261209,-7.500487,1.302378,0.000000,-8.802865,1.200000,5,stop_loss,"bullish momentum follow-through, body_ratio=0.93, body_atr=1.36, close_location=0.96, reclaim_distance_atr=0.00, volume_ratio=1.25, atr_bps=57.4",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,58.910439,-67.396653
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578477900000,1578477900000,8334.970000,8360.213379,8313.933851,8360.213379,0.35592461,2966.620941,2966.620941,2975.605680,2971.113310,5942.226621,5.000000,10.015143,4991.522095,7.487283,21.036149,25.238422,0.150000,0.594332,8.984740,2.971113,0.000000,6.013626,1.200000,1,take_profit,"bullish momentum follow-through, body_ratio=0.65, body_atr=1.62, close_location=0.88, reclaim_distance_atr=0.00, volume_ratio=2.07, atr_bps=25.2",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,20.286106,20.270963
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578490200000,1578490200000,8313.080000,8348.011044,8283.970797,8348.011044,0.25752349,2140.813386,2140.813386,2149.808950,2145.311168,4290.622336,5.000000,10.021010,4997.535721,7.496304,29.109203,35.016147,0.150000,0.428374,8.995564,2.145311,0.000000,6.850253,1.200000,1,take_profit,"bullish momentum follow-through, body_ratio=0.78, body_atr=2.02, close_location=0.90, reclaim_distance_atr=0.00, volume_ratio=2.60, atr_bps=35.0",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,32.019376,31.998366
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578679200000,1578679500000,7965.460000,8003.554995,7933.714171,8003.554995,0.23645875,1883.502676,1883.502676,1892.510571,1888.006623,3776.013247,5.000000,10.023913,5004.385975,7.506579,31.745829,39.854358,0.150000,0.376370,9.007895,1.888007,0.000000,7.119888,1.200000,2,take_profit,"bullish momentum follow-through, body_ratio=0.69, body_atr=1.13, close_location=0.71, reclaim_distance_atr=0.00, volume_ratio=1.38, atr_bps=39.9",screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,37.825229,37.801317
