trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578188760000,1578189000000,240000,7478.600000,7460.900324,7460.900324,7499.839612,0.423737,-7.500000,3.165206,0.000000,3.165206,-10.665206,1.200000,5,stop_loss,18.400519,-33.655265,-52.055784,9.988166,0.000000,9.988166,-33.655265,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.71, body_atr=1.59, close_location=0.79, reclaim_distance_atr=0.07, volume_ratio=2.36, atr_bps=23.7"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578279900000,1578279960000,60000,7552.250000,7535.402061,7535.402061,7572.467526,0.444209,-7.484002,3.351034,0.000000,3.351034,-10.835036,1.200000,2,stop_loss,16.770203,-32.297348,-49.067551,9.988846,0.000000,9.988846,-32.297348,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.82, body_atr=1.28, close_location=0.87, reclaim_distance_atr=0.00, volume_ratio=1.21, atr_bps=22.3"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578350700000,1578350760000,60000,7715.000000,7737.740676,7696.049436,7737.740676,0.394065,8.961300,3.044690,0.000000,3.044690,5.916609,1.200000,2,take_profit,19.475925,19.461187,-0.014738,10.014738,0.000000,10.014738,19.461187,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.58, body_atr=0.95, close_location=1.00, reclaim_distance_atr=0.17, volume_ratio=1.75, atr_bps=24.6"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578352740000,1578353820000,1080000,7749.540000,7776.706062,7726.901615,7776.706062,0.330263,8.971949,2.563874,0.000000,2.563874,6.408076,1.200000,19,take_profit,25.055064,25.037537,-0.017528,10.017528,0.000000,10.017528,25.037537,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.73, body_atr=1.08, close_location=0.83, reclaim_distance_atr=0.00, volume_ratio=1.19, atr_bps=29.2"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578421680000,1578421680000,0,7999.860000,8016.717017,7985.812486,8016.717017,0.532923,8.983484,4.267797,0.000000,4.267797,4.715687,1.200000,1,take_profit,11.071640,11.061104,-0.010536,10.010536,0.000000,10.010536,11.061104,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.71, body_atr=1.51, close_location=0.97, reclaim_distance_atr=0.07, volume_ratio=1.74, atr_bps=17.6"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578442560000,1578442860000,300000,8280.170000,8324.582619,8243.159484,8324.582619,0.202464,8.991972,1.680935,0.000000,1.680935,7.311037,1.200000,6,take_profit,43.637327,43.610509,-0.026819,10.026819,0.000000,10.026819,43.610509,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.87, reclaim_distance_atr=0.00, volume_ratio=1.97, atr_bps=44.7"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578448620000,1578448620000,0,8385.920000,8371.352904,8371.352904,8403.400516,0.515153,-7.504277,4.316276,0.000000,4.316276,-11.820553,1.200000,1,stop_loss,10.845078,-27.362213,-38.207291,9.991315,0.000000,9.991315,-27.362213,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.77, body_atr=1.52, close_location=0.80, reclaim_distance_atr=0.00, volume_ratio=1.65, atr_bps=17.4"
TRD-SIG-BT-00000008,SIG-BT-00000008,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578450900000,1578451020000,120000,8366.110000,8349.103895,8349.103895,8386.517326,0.440227,-7.486546,3.679244,0.000000,3.679244,-11.165790,1.200000,3,stop_loss,14.392850,-30.317211,-44.710061,9.989836,0.000000,9.989836,-30.317211,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.72, body_atr=0.58, close_location=0.79, reclaim_distance_atr=0.00, volume_ratio=1.18, atr_bps=20.3"
TRD-SIG-BT-00000009,SIG-BT-00000009,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578451500000,1578451620000,120000,8377.810000,8363.226314,8363.226314,8395.310423,0.512202,-7.469797,4.287399,0.000000,4.287399,-11.757196,1.200000,3,stop_loss,10.889019,-27.398812,-38.287830,9.991296,0.000000,9.991296,-27.398812,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.66, body_atr=1.04, close_location=0.78, reclaim_distance_atr=0.00, volume_ratio=2.06, atr_bps=17.4"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578495000000,1578495120000,120000,8327.620000,8312.436831,8312.436831,8345.839802,0.490817,-7.452161,4.083614,0.000000,4.083614,-11.535775,1.200000,3,stop_loss,11.878763,-28.223186,-40.101949,9.990884,0.000000,9.990884,-28.223186,screening_bullish|confirmation_bullish_or_allowed_neutral|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.69, body_atr=0.86, close_location=0.99, reclaim_distance_atr=0.00, volume_ratio=1.26, atr_bps=18.2"
